dt,AverageTemperature,AverageTemperatureUncertainty,City,Country,Latitude,Longitude
1874-10-01,28.094,1.078,Madras,India,13.66N,80.09E
1874-11-01,25.96,0.919,Madras,India,13.66N,80.09E
1874-12-01,23.766,1.149,Madras,India,13.66N,80.09E
1875-01-01,24.01,0.476,Madras,India,13.66N,80.09E
1875-02-01,25.21,0.574,Madras,India,13.66N,80.09E
1875-03-01,28.259,0.66,Madras,India,13.66N,80.09E
1875-04-01,30.501,0.607,Madras,India,13.66N,80.09E
1875-05-01,32.426,0.514,Madras,India,13.66N,80.09E
1875-06-01,31.748,1.026,Madras,India,13.66N,80.09E
1875-07-01,30.932,1.575,Madras,India,13.66N,80.09E
1875-08-01,29.611,0.542,Madras,India,13.66N,80.09E
1875-09-01,29.155,0.622,Madras,India,13.66N,80.09E
1875-10-01,27.178,0.699,Madras,India,13.66N,80.09E
1875-11-01,25.658,0.924,Madras,India,13.66N,80.09E
1875-12-01,23.965,0.594,Madras,India,13.66N,80.09E
1876-01-01,23.819,0.71,Madras,India,13.66N,80.09E
1876-02-01,24.696,1.38,Madras,India,13.66N,80.09E
1876-03-01,28.814,1.429,Madras,India,13.66N,80.09E
1876-04-01,30.855,0.917,Madras,India,13.66N,80.09E
1876-05-01,32.899,1.064,Madras,India,13.66N,80.09E
1876-06-01,32.172,0.807,Madras,India,13.66N,80.09E
1876-07-01,30.669,0.762,Madras,India,13.66N,80.09E
1876-08-01,29.889,0.806,Madras,India,13.66N,80.09E
1876-09-01,29.9,1.62,Madras,India,13.66N,80.09E
1876-10-01,28.323,0.973,Madras,India,13.66N,80.09E
1876-11-01,25.26,0.964,Madras,India,13.66N,80.09E
1876-12-01,23.372,1.104,Madras,India,13.66N,80.09E
1877-01-01,24.375,1.418,Madras,India,13.66N,80.09E
1877-02-01,26.316,1.415,Madras,India,13.66N,80.09E
1877-03-01,27.851,0.349,Madras,India,13.66N,80.09E
1877-04-01,29.882,1.183,Madras,India,13.66N,80.09E
1877-05-01,31.596,2.032,Madras,India,13.66N,80.09E
1877-06-01,31.92,1.664,Madras,India,13.66N,80.09E
1877-07-01,32.017,1.074,Madras,India,13.66N,80.09E
1877-08-01,31.032,0.91,Madras,India,13.66N,80.09E
1877-09-01,29.604,0.69,Madras,India,13.66N,80.09E
1877-10-01,28.336,0.885,Madras,India,13.66N,80.09E
1877-11-01,26.162,0.916,Madras,India,13.66N,80.09E
1877-12-01,25.614,1.96,Madras,India,13.66N,80.09E
1878-01-01,25.719,1.842,Madras,India,13.66N,80.09E
1878-02-01,26.877,0.832,Madras,India,13.66N,80.09E
1878-03-01,28.927,0.835,Madras,India,13.66N,80.09E
1878-04-01,30.354,0.628,Madras,India,13.66N,80.09E
1878-05-01,32.506,0.398,Madras,India,13.66N,80.09E
1878-06-01,33.177,1.647,Madras,India,13.66N,80.09E
1878-07-01,30.112,1.212,Madras,India,13.66N,80.09E
1878-08-01,29.42,0.945,Madras,India,13.66N,80.09E
1878-09-01,29.503,0.682,Madras,India,13.66N,80.09E
1878-10-01,28.202,0.734,Madras,India,13.66N,80.09E
1878-11-01,26.327,0.93,Madras,India,13.66N,80.09E
1878-12-01,24.627,1.06,Madras,India,13.66N,80.09E
1879-01-01,24.271,0.754,Madras,India,13.66N,80.09E
1879-02-01,25.827,0.908,Madras,India,13.66N,80.09E
1879-03-01,28.178,0.869,Madras,India,13.66N,80.09E
1879-04-01,30.917,0.946,Madras,India,13.66N,80.09E
1879-05-01,31.518,1.161,Madras,India,13.66N,80.09E
1879-06-01,30.587,0.735,Madras,India,13.66N,80.09E
1879-07-01,30.058,0.915,Madras,India,13.66N,80.09E
1879-08-01,28.997,0.54,Madras,India,13.66N,80.09E
1879-09-01,29.516,1.535,Madras,India,13.66N,80.09E
1879-10-01,27.37,0.953,Madras,India,13.66N,80.09E
1879-11-01,25.209,0.707,Madras,India,13.66N,80.09E
1879-12-01,23.519,1.103,Madras,India,13.66N,80.09E
1880-01-01,23.777,1.061,Madras,India,13.66N,80.09E
1880-02-01,25.69,1.16,Madras,India,13.66N,80.09E
1880-03-01,28.29,0.871,Madras,India,13.66N,80.09E
1880-04-01,31.084,0.719,Madras,India,13.66N,80.09E
1880-05-01,32.638,0.627,Madras,India,13.66N,80.09E
1880-06-01,31.144,0.451,Madras,India,13.66N,80.09E
1880-07-01,30.07,0.741,Madras,India,13.66N,80.09E
1880-08-01,29.719,0.787,Madras,India,13.66N,80.09E
1880-09-01,28.91,0.888,Madras,India,13.66N,80.09E
1880-10-01,27.72,0.542,Madras,India,13.66N,80.09E
1880-11-01,25.388,1.801,Madras,India,13.66N,80.09E
1880-12-01,23.573,0.694,Madras,India,13.66N,80.09E
1881-01-01,23.703,1.149,Madras,India,13.66N,80.09E
1881-02-01,24.976,0.813,Madras,India,13.66N,80.09E
1881-03-01,27.893,0.838,Madras,India,13.66N,80.09E
1881-04-01,30.682,0.572,Madras,India,13.66N,80.09E
1881-05-01,32.99,0.496,Madras,India,13.66N,80.09E
1881-06-01,31.667,0.88,Madras,India,13.66N,80.09E
1881-07-01,31.344,1.231,Madras,India,13.66N,80.09E
1881-08-01,29.804,0.379,Madras,India,13.66N,80.09E
1881-09-01,29.18,0.486,Madras,India,13.66N,80.09E
1881-10-01,28.281,0.457,Madras,India,13.66N,80.09E
1881-11-01,25.531,0.497,Madras,India,13.66N,80.09E
1881-12-01,23.789,0.618,Madras,India,13.66N,80.09E
1882-01-01,24.224,0.872,Madras,India,13.66N,80.09E
1882-02-01,25.624,0.569,Madras,India,13.66N,80.09E
1882-03-01,28.281,0.476,Madras,India,13.66N,80.09E
1882-04-01,30.449,0.473,Madras,India,13.66N,80.09E
1882-05-01,32.102,0.527,Madras,India,13.66N,80.09E
1882-06-01,31.666,1.278,Madras,India,13.66N,80.09E
1882-07-01,29.576,0.517,Madras,India,13.66N,80.09E
1882-08-01,29.535,0.69,Madras,India,13.66N,80.09E
1882-09-01,29.37,1.415,Madras,India,13.66N,80.09E
1882-10-01,27.291,0.404,Madras,India,13.66N,80.09E
1882-11-01,25.468,0.959,Madras,India,13.66N,80.09E
1882-12-01,23.535,1.084,Madras,India,13.66N,80.09E
1883-01-01,23.904,1.346,Madras,India,13.66N,80.09E
1883-02-01,25.362,0.955,Madras,India,13.66N,80.09E
1883-03-01,28.145,0.76,Madras,India,13.66N,80.09E
1883-04-01,30.38,0.353,Madras,India,13.66N,80.09E
1883-05-01,32.469,0.738,Madras,India,13.66N,80.09E
1883-06-01,31.329,0.467,Madras,India,13.66N,80.09E
1883-07-01,29.689,0.783,Madras,India,13.66N,80.09E
1883-08-01,29.891,0.475,Madras,India,13.66N,80.09E
1883-09-01,29.626,1.554,Madras,India,13.66N,80.09E
1883-10-01,26.903,0.476,Madras,India,13.66N,80.09E
1883-11-01,24.617,0.299,Madras,India,13.66N,80.09E
1883-12-01,22.511,0.863,Madras,India,13.66N,80.09E
1884-01-01,22.983,0.727,Madras,India,13.66N,80.09E
1884-02-01,24.546,0.579,Madras,India,13.66N,80.09E
1884-03-01,27.512,0.55,Madras,India,13.66N,80.09E
1884-04-01,29.758,0.441,Madras,India,13.66N,80.09E
1884-05-01,32.324,0.407,Madras,India,13.66N,80.09E
1884-06-01,32.183,0.964,Madras,India,13.66N,80.09E
1884-07-01,30.555,0.504,Madras,India,13.66N,80.09E
1884-08-01,30.168,0.771,Madras,India,13.66N,80.09E
1884-09-01,29.165,0.909,Madras,India,13.66N,80.09E
1884-10-01,27.155,0.544,Madras,India,13.66N,80.09E
1884-11-01,24.436,0.635,Madras,India,13.66N,80.09E
1884-12-01,23.619,0.807,Madras,India,13.66N,80.09E
1885-01-01,24.257,0.648,Madras,India,13.66N,80.09E
1885-02-01,25.385,0.901,Madras,India,13.66N,80.09E
1885-03-01,27.479,0.508,Madras,India,13.66N,80.09E
1885-04-01,29.961,1.16,Madras,India,13.66N,80.09E
1885-05-01,31.61,1.678,Madras,India,13.66N,80.09E
1885-06-01,31.031,0.736,Madras,India,13.66N,80.09E
1885-07-01,30.471,0.76,Madras,India,13.66N,80.09E
1885-08-01,30.243,0.615,Madras,India,13.66N,80.09E
1885-09-01,29.59,0.464,Madras,India,13.66N,80.09E
1885-10-01,27.682,0.666,Madras,India,13.66N,80.09E
1885-11-01,25.275,0.706,Madras,India,13.66N,80.09E
1885-12-01,24.292,1.032,Madras,India,13.66N,80.09E
1886-01-01,23.816,0.589,Madras,India,13.66N,80.09E
1886-02-01,25.469,0.857,Madras,India,13.66N,80.09E
1886-03-01,28.102,0.352,Madras,India,13.66N,80.09E
1886-04-01,30.354,0.97,Madras,India,13.66N,80.09E
1886-05-01,31.678,1.008,Madras,India,13.66N,80.09E
1886-06-01,30.683,1.391,Madras,India,13.66N,80.09E
1886-07-01,29.685,1.23,Madras,India,13.66N,80.09E
1886-08-01,29.248,0.419,Madras,India,13.66N,80.09E
1886-09-01,29.831,0.924,Madras,India,13.66N,80.09E
1886-10-01,27.8,0.687,Madras,India,13.66N,80.09E
1886-11-01,25.614,0.706,Madras,India,13.66N,80.09E
1886-12-01,23.651,1.079,Madras,India,13.66N,80.09E
1887-01-01,24.209,0.905,Madras,India,13.66N,80.09E
1887-02-01,24.988,1.062,Madras,India,13.66N,80.09E
1887-03-01,27.926,0.608,Madras,India,13.66N,80.09E
1887-04-01,30.008,0.589,Madras,India,13.66N,80.09E
1887-05-01,32.571,1.125,Madras,India,13.66N,80.09E
1887-06-01,31.041,0.195,Madras,India,13.66N,80.09E
1887-07-01,29.857,0.619,Madras,India,13.66N,80.09E
1887-08-01,29.317,0.822,Madras,India,13.66N,80.09E
1887-09-01,28.997,0.594,Madras,India,13.66N,80.09E
1887-10-01,27.084,0.434,Madras,India,13.66N,80.09E
1887-11-01,25.479,0.714,Madras,India,13.66N,80.09E
1887-12-01,23.644,0.947,Madras,India,13.66N,80.09E
1888-01-01,23.922,1.072,Madras,India,13.66N,80.09E
1888-02-01,25.614,0.842,Madras,India,13.66N,80.09E
1888-03-01,28.07,0.641,Madras,India,13.66N,80.09E
1888-04-01,30.701,0.669,Madras,India,13.66N,80.09E
1888-05-01,31.571,0.896,Madras,India,13.66N,80.09E
1888-06-01,31.911,0.581,Madras,India,13.66N,80.09E
1888-07-01,30.223,0.65,Madras,India,13.66N,80.09E
1888-08-01,29.52,0.836,Madras,India,13.66N,80.09E
1888-09-01,29.731,0.365,Madras,India,13.66N,80.09E
1888-10-01,27.868,1.233,Madras,India,13.66N,80.09E
1888-11-01,25.915,0.642,Madras,India,13.66N,80.09E
1888-12-01,23.458,0.731,Madras,India,13.66N,80.09E
1889-01-01,24.054,0.688,Madras,India,13.66N,80.09E
1889-02-01,25.744,0.515,Madras,India,13.66N,80.09E
1889-03-01,28.315,0.612,Madras,India,13.66N,80.09E
1889-04-01,30.608,0.979,Madras,India,13.66N,80.09E
1889-05-01,32.915,0.563,Madras,India,13.66N,80.09E
1889-06-01,31.84,0.257,Madras,India,13.66N,80.09E
1889-07-01,30.289,0.788,Madras,India,13.66N,80.09E
1889-08-01,29.406,1.5,Madras,India,13.66N,80.09E
1889-09-01,29.223,0.692,Madras,India,13.66N,80.09E
1889-10-01,27.487,0.285,Madras,India,13.66N,80.09E
1889-11-01,25.187,0.595,Madras,India,13.66N,80.09E
1889-12-01,23.867,1.758,Madras,India,13.66N,80.09E
1890-01-01,23.655,0.911,Madras,India,13.66N,80.09E
1890-02-01,25.332,0.919,Madras,India,13.66N,80.09E
1890-03-01,28.652,0.899,Madras,India,13.66N,80.09E
1890-04-01,30.456,0.827,Madras,India,13.66N,80.09E
1890-05-01,33.003,1.403,Madras,India,13.66N,80.09E
1890-06-01,30.922,0.648,Madras,India,13.66N,80.09E
1890-07-01,29.574,1.154,Madras,India,13.66N,80.09E
1890-08-01,29.028,0.925,Madras,India,13.66N,80.09E
1890-09-01,29.155,0.699,Madras,India,13.66N,80.09E
1890-10-01,27.985,0.465,Madras,India,13.66N,80.09E
1890-11-01,25.466,0.917,Madras,India,13.66N,80.09E
1890-12-01,24.602,0.791,Madras,India,13.66N,80.09E
1891-01-01,24.171,1.354,Madras,India,13.66N,80.09E
1891-02-01,26.028,0.649,Madras,India,13.66N,80.09E
1891-03-01,27.897,0.28,Madras,India,13.66N,80.09E
1891-04-01,30.334,0.281,Madras,India,13.66N,80.09E
1891-05-01,31.928,0.73,Madras,India,13.66N,80.09E
1891-06-01,33.248,0.726,Madras,India,13.66N,80.09E
1891-07-01,31.043,0.668,Madras,India,13.66N,80.09E
1891-08-01,30.797,0.537,Madras,India,13.66N,80.09E
1891-09-01,30.377,0.792,Madras,India,13.66N,80.09E
1891-10-01,27.66,0.277,Madras,India,13.66N,80.09E
1891-11-01,26.059,0.488,Madras,India,13.66N,80.09E
1891-12-01,24.565,0.557,Madras,India,13.66N,80.09E
1892-01-01,24.034,0.953,Madras,India,13.66N,80.09E
1892-02-01,25.969,0.294,Madras,India,13.66N,80.09E
1892-03-01,28.786,0.788,Madras,India,13.66N,80.09E
1892-04-01,31.136,0.692,Madras,India,13.66N,80.09E
1892-05-01,33.434,0.948,Madras,India,13.66N,80.09E
1892-06-01,31.327,0.575,Madras,India,13.66N,80.09E
1892-07-01,30.056,0.819,Madras,India,13.66N,80.09E
1892-08-01,28.705,0.788,Madras,India,13.66N,80.09E
1892-09-01,28.464,0.407,Madras,India,13.66N,80.09E
1892-10-01,27.473,0.232,Madras,India,13.66N,80.09E
1892-11-01,25.249,0.879,Madras,India,13.66N,80.09E
1892-12-01,23.694,0.956,Madras,India,13.66N,80.09E
1893-01-01,23.794,0.544,Madras,India,13.66N,80.09E
1893-02-01,25.118,1.324,Madras,India,13.66N,80.09E
1893-03-01,27.622,1.056,Madras,India,13.66N,80.09E
1893-04-01,29.848,0.42,Madras,India,13.66N,80.09E
1893-05-01,32.025,0.818,Madras,India,13.66N,80.09E
1893-06-01,30.975,0.51,Madras,India,13.66N,80.09E
1893-07-01,29.446,0.868,Madras,India,13.66N,80.09E
1893-08-01,29.716,0.589,Madras,India,13.66N,80.09E
1893-09-01,29.221,0.673,Madras,India,13.66N,80.09E
1893-10-01,27.977,0.582,Madras,India,13.66N,80.09E
1893-11-01,25.375,0.569,Madras,India,13.66N,80.09E
1893-12-01,23.466,0.904,Madras,India,13.66N,80.09E
1894-01-01,24.335,0.786,Madras,India,13.66N,80.09E
1894-02-01,25.795,0.684,Madras,India,13.66N,80.09E
1894-03-01,28.674,0.745,Madras,India,13.66N,80.09E
1894-04-01,30.331,0.311,Madras,India,13.66N,80.09E
1894-05-01,33.091,0.766,Madras,India,13.66N,80.09E
1894-06-01,32.3,0.787,Madras,India,13.66N,80.09E
1894-07-01,30.769,0.249,Madras,India,13.66N,80.09E
1894-08-01,29.542,0.732,Madras,India,13.66N,80.09E
1894-09-01,28.824,0.448,Madras,India,13.66N,80.09E
1894-10-01,28.2,0.498,Madras,India,13.66N,80.09E
1894-11-01,25.054,0.663,Madras,India,13.66N,80.09E
1894-12-01,24.305,0.652,Madras,India,13.66N,80.09E
1895-01-01,24.397,0.623,Madras,India,13.66N,80.09E
1895-02-01,25.598,0.528,Madras,India,13.66N,80.09E
1895-03-01,27.497,0.324,Madras,India,13.66N,80.09E
1895-04-01,29.97,0.791,Madras,India,13.66N,80.09E
1895-05-01,32.927,0.652,Madras,India,13.66N,80.09E
1895-06-01,32.324,0.495,Madras,India,13.66N,80.09E
1895-07-01,29.732,0.624,Madras,India,13.66N,80.09E
1895-08-01,29.461,0.416,Madras,India,13.66N,80.09E
1895-09-01,29.682,0.326,Madras,India,13.66N,80.09E
1895-10-01,27.375,0.361,Madras,India,13.66N,80.09E
1895-11-01,25.908,0.631,Madras,India,13.66N,80.09E
1895-12-01,23.535,0.549,Madras,India,13.66N,80.09E
1896-01-01,23.662,0.472,Madras,India,13.66N,80.09E
1896-02-01,25.953,0.736,Madras,India,13.66N,80.09E
1896-03-01,28.451,0.5,Madras,India,13.66N,80.09E
1896-04-01,31.192,0.91,Madras,India,13.66N,80.09E
1896-05-01,33.535,0.471,Madras,India,13.66N,80.09E
1896-06-01,32.193,0.491,Madras,India,13.66N,80.09E
1896-07-01,31.037,0.511,Madras,India,13.66N,80.09E
1896-08-01,29.375,0.586,Madras,India,13.66N,80.09E
1896-09-01,29.845,0.368,Madras,India,13.66N,80.09E
1896-10-01,28.08,0.635,Madras,India,13.66N,80.09E
1896-11-01,26.045,0.822,Madras,India,13.66N,80.09E
1896-12-01,24.734,0.674,Madras,India,13.66N,80.09E
1897-01-01,25.049,0.966,Madras,India,13.66N,80.09E
1897-02-01,27.632,0.502,Madras,India,13.66N,80.09E
1897-03-01,29.009,0.402,Madras,India,13.66N,80.09E
1897-04-01,30.54,0.514,Madras,India,13.66N,80.09E
1897-05-01,33.122,0.531,Madras,India,13.66N,80.09E
1897-06-01,32.474,0.681,Madras,India,13.66N,80.09E
1897-07-01,31.254,0.279,Madras,India,13.66N,80.09E
1897-08-01,30.45,0.463,Madras,India,13.66N,80.09E
1897-09-01,28.927,0.496,Madras,India,13.66N,80.09E
1897-10-01,28.665,0.711,Madras,India,13.66N,80.09E
1897-11-01,26.123,0.799,Madras,India,13.66N,80.09E
1897-12-01,23.35,0.461,Madras,India,13.66N,80.09E
1898-01-01,23.394,0.727,Madras,India,13.66N,80.09E
1898-02-01,25.207,0.711,Madras,India,13.66N,80.09E
1898-03-01,27.684,0.49,Madras,India,13.66N,80.09E
1898-04-01,30.571,0.494,Madras,India,13.66N,80.09E
1898-05-01,33.047,0.419,Madras,India,13.66N,80.09E
1898-06-01,31.987,0.381,Madras,India,13.66N,80.09E
1898-07-01,30.798,0.437,Madras,India,13.66N,80.09E
1898-08-01,30.473,0.806,Madras,India,13.66N,80.09E
1898-09-01,29.034,0.274,Madras,India,13.66N,80.09E
1898-10-01,27.452,0.829,Madras,India,13.66N,80.09E
1898-11-01,25.186,0.618,Madras,India,13.66N,80.09E
1898-12-01,24.515,0.669,Madras,India,13.66N,80.09E
1899-01-01,23.806,0.557,Madras,India,13.66N,80.09E
1899-02-01,25.881,0.725,Madras,India,13.66N,80.09E
1899-03-01,28.049,0.621,Madras,India,13.66N,80.09E
1899-04-01,29.756,0.698,Madras,India,13.66N,80.09E
1899-05-01,32.271,0.731,Madras,India,13.66N,80.09E
1899-06-01,32.216,0.742,Madras,India,13.66N,80.09E
1899-07-01,31.749,0.352,Madras,India,13.66N,80.09E
1899-08-01,30.826,0.532,Madras,India,13.66N,80.09E
1899-09-01,29.804,0.382,Madras,India,13.66N,80.09E
1899-10-01,27.823,0.581,Madras,India,13.66N,80.09E
1899-11-01,25.477,0.387,Madras,India,13.66N,80.09E
1899-12-01,23.673,0.625,Madras,India,13.66N,80.09E
01-01-1900,25.012,1.597,Madras,India,13.66N,80.09E
01-02-1900,26.751,1.359,Madras,India,13.66N,80.09E
01-03-1900,28.98,0.61,Madras,India,13.66N,80.09E
01-04-1900,30.541,1.069,Madras,India,13.66N,80.09E
01-05-1900,32.838,0.979,Madras,India,13.66N,80.09E
01-06-1900,32.75,1.068,Madras,India,13.66N,80.09E
01-07-1900,30.678,0.76,Madras,India,13.66N,80.09E
01-08-1900,30.84,1.243,Madras,India,13.66N,80.09E
01-09-1900,29.57,0.579,Madras,India,13.66N,80.09E
01-10-1900,28.05,0.575,Madras,India,13.66N,80.09E
01-11-1900,25.687,0.501,Madras,India,13.66N,80.09E
01-12-1900,24.95,0.639,Madras,India,13.66N,80.09E
01-01-1901,25.404,0.484,Madras,India,13.66N,80.09E
01-02-1901,26.668,0.759,Madras,India,13.66N,80.09E
01-03-1901,27.848,0.463,Madras,India,13.66N,80.09E
01-04-1901,30.543,0.891,Madras,India,13.66N,80.09E
01-05-1901,32.436,0.806,Madras,India,13.66N,80.09E
01-06-1901,32.407,0.842,Madras,India,13.66N,80.09E
01-07-1901,30.553,0.654,Madras,India,13.66N,80.09E
01-08-1901,29.831,0.46,Madras,India,13.66N,80.09E
01-09-1901,30.031,0.451,Madras,India,13.66N,80.09E
01-10-1901,28.268,0.486,Madras,India,13.66N,80.09E
01-11-1901,25.814,0.535,Madras,India,13.66N,80.09E
01-12-1901,23.717,0.585,Madras,India,13.66N,80.09E
01-01-1902,24.297,0.738,Madras,India,13.66N,80.09E
01-02-1902,25.493,0.61,Madras,India,13.66N,80.09E
01-03-1902,28.413,0.541,Madras,India,13.66N,80.09E
01-04-1902,30.635,0.445,Madras,India,13.66N,80.09E
01-05-1902,33.321,0.671,Madras,India,13.66N,80.09E
01-06-1902,32.643,0.639,Madras,India,13.66N,80.09E
01-07-1902,30.92,0.539,Madras,India,13.66N,80.09E
01-08-1902,30.386,0.912,Madras,India,13.66N,80.09E
01-09-1902,29.361,0.325,Madras,India,13.66N,80.09E
01-10-1902,27.659,0.726,Madras,India,13.66N,80.09E
01-11-1902,25.628,0.432,Madras,India,13.66N,80.09E
01-12-1902,24.514,0.734,Madras,India,13.66N,80.09E
01-01-1903,24.829,0.5,Madras,India,13.66N,80.09E
01-02-1903,26.485,0.55,Madras,India,13.66N,80.09E
01-03-1903,28.544,1.045,Madras,India,13.66N,80.09E
01-04-1903,30.511,0.513,Madras,India,13.66N,80.09E
01-05-1903,31.417,0.676,Madras,India,13.66N,80.09E
01-06-1903,31.809,0.574,Madras,India,13.66N,80.09E
01-07-1903,30.062,0.601,Madras,India,13.66N,80.09E
01-08-1903,29.675,0.457,Madras,India,13.66N,80.09E
01-09-1903,29.047,0.568,Madras,India,13.66N,80.09E
01-10-1903,27.763,0.504,Madras,India,13.66N,80.09E
01-11-1903,25.058,0.58,Madras,India,13.66N,80.09E
01-12-1903,23.574,0.482,Madras,India,13.66N,80.09E
01-01-1904,23.937,0.903,Madras,India,13.66N,80.09E
01-02-1904,24.69,0.727,Madras,India,13.66N,80.09E
01-03-1904,27.42,0.594,Madras,India,13.66N,80.09E
01-04-1904,30.883,0.474,Madras,India,13.66N,80.09E
01-05-1904,31.741,0.463,Madras,India,13.66N,80.09E
01-06-1904,31.8,0.93,Madras,India,13.66N,80.09E
01-07-1904,30.379,0.425,Madras,India,13.66N,80.09E
01-08-1904,30.318,0.523,Madras,India,13.66N,80.09E
01-09-1904,30.045,0.726,Madras,India,13.66N,80.09E
01-10-1904,27.932,0.246,Madras,India,13.66N,80.09E
01-11-1904,25.718,0.176,Madras,India,13.66N,80.09E
01-12-1904,23.735,0.457,Madras,India,13.66N,80.09E
01-01-1905,23.621,0.863,Madras,India,13.66N,80.09E
01-02-1905,25.922,0.781,Madras,India,13.66N,80.09E
01-03-1905,28.796,0.699,Madras,India,13.66N,80.09E
01-04-1905,29.84,0.483,Madras,India,13.66N,80.09E
01-05-1905,32.124,0.388,Madras,India,13.66N,80.09E
01-06-1905,32.986,0.741,Madras,India,13.66N,80.09E
01-07-1905,31.727,0.63,Madras,India,13.66N,80.09E
01-08-1905,30.097,0.204,Madras,India,13.66N,80.09E
01-09-1905,30.042,0.749,Madras,India,13.66N,80.09E
01-10-1905,27.808,0.619,Madras,India,13.66N,80.09E
01-11-1905,26.188,0.372,Madras,India,13.66N,80.09E
01-12-1905,23.748,0.764,Madras,India,13.66N,80.09E
01-01-1906,24.829,0.525,Madras,India,13.66N,80.09E
01-02-1906,27.019,0.98,Madras,India,13.66N,80.09E
01-03-1906,27.642,0.34,Madras,India,13.66N,80.09E
01-04-1906,31.321,0.578,Madras,India,13.66N,80.09E
01-05-1906,33.612,0.455,Madras,India,13.66N,80.09E
01-06-1906,31.839,0.545,Madras,India,13.66N,80.09E
01-07-1906,30.845,0.323,Madras,India,13.66N,80.09E
01-08-1906,29.253,0.385,Madras,India,13.66N,80.09E
01-09-1906,29.392,0.469,Madras,India,13.66N,80.09E
01-10-1906,28.012,0.229,Madras,India,13.66N,80.09E
01-11-1906,25.919,0.301,Madras,India,13.66N,80.09E
01-12-1906,24.21,0.652,Madras,India,13.66N,80.09E
01-01-1907,24.061,0.465,Madras,India,13.66N,80.09E
01-02-1907,25.643,0.348,Madras,India,13.66N,80.09E
01-03-1907,27.956,0.675,Madras,India,13.66N,80.09E
01-04-1907,29.201,0.712,Madras,India,13.66N,80.09E
01-05-1907,32.864,0.932,Madras,India,13.66N,80.09E
01-06-1907,32.057,0.697,Madras,India,13.66N,80.09E
01-07-1907,30.244,0.517,Madras,India,13.66N,80.09E
01-08-1907,30.063,1.136,Madras,India,13.66N,80.09E
01-09-1907,30.104,0.511,Madras,India,13.66N,80.09E
01-10-1907,27.905,0.439,Madras,India,13.66N,80.09E
01-11-1907,25.448,0.859,Madras,India,13.66N,80.09E
01-12-1907,23.761,0.399,Madras,India,13.66N,80.09E
01-01-1908,23.999,0.489,Madras,India,13.66N,80.09E
01-02-1908,25.481,0.512,Madras,India,13.66N,80.09E
01-03-1908,27.498,0.502,Madras,India,13.66N,80.09E
01-04-1908,30.945,0.617,Madras,India,13.66N,80.09E
01-05-1908,33.008,0.549,Madras,India,13.66N,80.09E
01-06-1908,32.868,0.523,Madras,India,13.66N,80.09E
01-07-1908,30.45,0.371,Madras,India,13.66N,80.09E
